canonical,step,tokens,tokens_billions,loss,grad_norm,tps_per_gpu,mfu_percent
true,660,2768240640,2.768240640,4.232915878295898,0.5623584389686584,29545.995885735534,76.05273648418797
true,670,2810183680,2.810183680,4.193864345550537,0.6312620043754578,29534.519569044936,76.02319592334669
true,680,2852126720,2.852126720,4.2346510887146,0.6658738255500793,29556.107978740663,76.07876547124927
true,690,2894069760,2.894069760,4.151927947998047,0.4887578785419464,29536.412386697426,76.02806812202613
true,700,2936012800,2.936012800,4.165283203125,0.8797550201416016,29543.116698358775,76.04532532500079
true,710,2977955840,2.977955840,4.347257137298584,2.2401304244995117,29131.662617952363,74.98622381853912
true,720,3019898880,3.019898880,4.323641300201416,1.7903001308441162,27408.966439998185,70.55192554777005
true,730,3061841920,3.061841920,4.311363220214844,1.7012945413589478,27955.548643902992,71.95885298664471
true,740,3103784960,3.103784960,4.248714923858643,0.9205741286277771,27226.73814360256,70.0828616292839
true,750,3145728000,3.145728000,4.131120681762695,0.5399044752120972,29570.93401011743,76.11692834996096
true,760,3187671040,3.187671040,4.070776462554932,0.2810199558734894,29530.715368379413,76.01340373790582
true,770,3229614080,3.229614080,4.027809143066406,0.4751434922218323,29564.842865903487,76.10124946786871
true,780,3271557120,3.271557120,4.029638290405273,0.6255567669868469,29532.16976603114,76.01714742357402
true,790,3313500160,3.313500160,4.003984451293945,0.50881427526474,29549.990661416487,76.06301921838153
true,800,3355443200,3.355443200,3.963273048400879,0.4673631191253662,29539.935029827833,76.03713556557283
true,810,3397386240,3.397386240,3.993077278137207,0.546285092830658,29510.599604922678,75.9616248483646
true,820,3439329280,3.439329280,3.995680570602417,0.6861370205879211,29571.810999545545,76.1191857606143
true,830,3481272320,3.481272320,3.946031093597412,0.773327648639679,29540.456263130334,76.0384772437872
true,840,3523215360,3.523215360,4.102572917938232,1.754326343536377,29490.322316694503,75.90943018671922
true,850,3565158400,3.565158400,4.101583957672119,1.2088189125061035,29548.564341154215,76.05934780519011
true,860,3607101440,3.607101440,4.1207404136657715,1.5495457649230957,29584.168239409388,76.1509938577477
true,870,3649044480,3.649044480,4.05715799331665,0.6034969091415405,29501.784376908767,75.93893405074238
true,880,3690987520,3.690987520,3.9639925956726074,0.304105669260025,29571.20284277392,76.1176203374391
true,890,3732930560,3.732930560,3.862576723098755,0.3767378628253937,29590.6927312646,76.16778819636727
true,900,3774873600,3.774873600,3.856126308441162,0.6686041951179504,22245.67350543231,57.26137482604635
true,910,3816816640,3.816816640,3.8806962966918945,0.48767945170402527,23158.617969151164,59.611335375436035
true,920,3858759680,3.858759680,3.865607500076294,0.4203310012817383,29522.228047142504,75.9915569872333
true,930,3900702720,3.900702720,3.838813304901123,0.44174423813819885,29543.017421831075,76.04506978270567
true,940,3942645760,3.942645760,3.8369972705841064,0.5479611158370972,29556.49049824854,76.07975009385075
true,950,3984588800,3.984588800,3.853170871734619,0.4050293266773224,29538.17645935269,76.03260892523035
true,960,4026531840,4.026531840,3.8106257915496826,0.5536119341850281,29528.51454429037,76.00773871665763
true,970,4068474880,4.068474880,3.807971477508545,0.5153738260269165,29506.378027841387,75.95075831705684
true,980,4110417920,4.110417920,3.883228063583374,0.8525094389915466,29549.314995484918,76.06128002355987
true,990,4152360960,4.152360960,3.9771041870117188,1.375891089439392,29558.666013552065,76.08534996913458
true,1000,4194304000,4.194304000,4.026906967163086,1.3944506645202637,29567.36248926373,76.10773509293269
true,1010,4236247040,4.236247040,3.7866668701171875,0.4442073106765747,22596.603012351698,58.16468332908284
true,1020,4278190080,4.278190080,3.744964838027954,0.23456153273582458,29547.30771863379,76.05611320170017
true,1030,4320133120,4.320133120,3.8027758598327637,0.2976019084453583,29560.71886924359,76.09063411300134
true,1040,4362076160,4.362076160,3.766472101211548,0.3531157672405243,29558.075036259263,76.08382876671881
true,1050,4404019200,4.404019200,3.7511632442474365,0.4505481421947479,29529.72785436248,76.01086183193675
true,1060,4445962240,4.445962240,3.7547733783721924,0.40085986256599426,29547.244950826793,76.05595163451171
true,1070,4487905280,4.487905280,3.7596797943115234,0.49600180983543396,27656.530143773525,71.18916577480756
true,1080,4529848320,4.529848320,3.797426700592041,0.981259286403656,27158.11599730375,69.90622510534928
true,1090,4571791360,4.571791360,3.9788055419921875,1.4518353939056396,29533.66257161427,76.02098997300357
true,1100,4613734400,4.613734400,3.924856424331665,1.0533595085144043,29129.580883711835,74.98086533997447
true,1110,4655677440,4.655677440,3.8095736503601074,0.5181607007980347,29537.06097539494,76.02973761881647
true,1120,4697620480,4.697620480,3.7102184295654297,0.17735280096530914,29484.637539699823,75.89479731232163
true,1130,4739563520,4.739563520,3.679248094558716,0.2839650809764862,29527.39967719859,76.00486899808479
true,1140,4781506560,4.781506560,3.651120662689209,0.378708153963089,29510.893096386313,75.96238030873324
true,1150,4823449600,4.823449600,3.676807403564453,0.3872685730457306,29519.857294063448,75.98545456104033
true,1160,4865392640,4.865392640,3.6048648357391357,0.5570740103721619,29538.13290969893,76.03249682644193
true,1170,4907335680,4.907335680,3.6818583011627197,0.4694342017173767,29490.98685091342,75.9111407280065
true,1180,4949278720,4.949278720,3.6864380836486816,0.4658300578594208,29538.298458830188,76.03292295743117
true,1190,4991221760,4.991221760,3.6593852043151855,0.38677650690078735,29542.660506758675,76.044151067085
true,1200,5033164800,5.033164800,3.6341867446899414,0.2717359662055969,29552.00138252315,76.06819490591157
true,1210,5075107840,5.075107840,3.586583137512207,0.2796936333179474,29550.882009245222,76.06531358821076
true,1220,5117050880,5.117050880,3.562278985977173,0.2760367691516876,29535.953296633445,76.02688640333255
true,1230,5158993920,5.158993920,3.5910966396331787,0.32884684205055237,29495.44462870382,75.92261525067649
true,1240,5200936960,5.200936960,3.5934739112854004,0.38489511609077454,29479.895853145517,75.88259199558769
true,1250,5242880000,5.242880000,3.5737133026123047,0.3671649098396301,27395.12058861298,70.51628569691275
true,1260,5284823040,5.284823040,3.5717928409576416,0.4435357451438904,29562.304919413473,76.09471667823581
true,1270,5326766080,5.326766080,3.6294193267822266,0.6828610897064209,29557.163075769273,76.08148133896252
true,1280,5368709120,5.368709120,3.7383065223693848,1.2450441122055054,29545.594841986618,76.051704179348
true,1290,5410652160,5.410652160,3.6620028018951416,0.5960415601730347,29550.45485697708,76.06421407885547
true,1300,5452595200,5.452595200,3.5926432609558105,0.26829659938812256,29556.937388846014,76.08090041056299
true,1310,5494538240,5.494538240,3.5636134147644043,0.1803230345249176,29549.028359757245,76.06054221016724
true,1320,5536481280,5.536481280,3.5178399085998535,0.20693634450435638,29258.448373405645,75.31257611638439
true,1330,5578424320,5.578424320,3.519467830657959,0.3419983983039856,29542.56538820438,76.04390622760243
true,1340,5620367360,5.620367360,3.5426719188690186,0.34944280982017517,29518.180411394413,75.98113818882406
true,1350,5662310400,5.662310400,3.5530102252960205,0.3300407826900482,29530.48529605328,76.01281152127994
true,1360,5704253440,5.704253440,3.5497357845306396,0.2699454426765442,29491.076005388888,75.91137021567904
true,1370,5746196480,5.746196480,3.555009365081787,0.35997292399406433,28066.81108635794,72.24524757118802
true,1380,5788139520,5.788139520,3.503645420074463,0.42937418818473816,29545.125901040064,76.05049710403489
true,1390,5830082560,5.830082560,3.4885401725769043,0.2841959297657013,29516.792599803055,75.97756589870207
true,1400,5872025600,5.872025600,3.476921796798706,0.23041050136089325,29563.453088907245,76.0976721187052
true,1410,5913968640,5.913968640,3.4744768142700195,0.32004639506340027,29513.56665903344,75.96926218051927
true,1420,5955911680,5.955911680,3.5183792114257812,0.3421133756637573,29477.739006719265,75.87704017484259
true,1430,5997854720,5.997854720,3.506420612335205,0.3752760589122772,27867.222782537665,71.73149820445579
true,1440,6039797760,6.039797760,3.4797263145446777,0.42448338866233826,26985.415128788823,69.46168521931696
true,1450,6081740800,6.081740800,3.502544641494751,0.38087016344070435,29528.797919195866,76.00846813654576
true,1460,6123683840,6.123683840,3.4593513011932373,0.34612351655960083,27852.81104639873,71.69440174051891
true,1470,6165626880,6.165626880,3.443467617034912,0.3154586851596832,27963.47794698686,71.97926337322545
true,1480,6207569920,6.207569920,3.458059787750244,0.35759082436561584,29546.239519289058,76.05336360802961
true,1490,6249512960,6.249512960,3.4986815452575684,0.6267648339271545,29506.799818229534,75.95184402468928
true,1500,6291456000,6.291456000,3.6277623176574707,0.9519817233085632,29541.676774361982,76.04161889517833
true,1510,6333399040,6.333399040,3.578531265258789,0.641044557094574,27224.09471213332,70.07605731651944
true,1520,6375342080,6.375342080,3.4638919830322266,0.2115408331155777,29539.587558205072,76.0362411578208
true,1530,6417285120,6.417285120,3.43420147895813,0.14397935569286346,29528.5269835358,76.00777073584081
true,1540,6459228160,6.459228160,3.424163818359375,0.15887700021266937,29487.795498717147,75.90292604238377
true,1550,6501171200,6.501171200,3.436998128890991,0.44575878977775574,29515.265582789343,75.97363528749506
true,1560,6543114240,6.543114240,3.4095888137817383,0.23839889466762543,29576.722037915526,76.13182699662002
true,1570,6585057280,6.585057280,3.4442882537841797,0.2302752286195755,29563.504391481256,76.09780417386277
true,1580,6627000320,6.627000320,3.413102388381958,0.2763043940067291,29536.68116977369,76.02875998188253
true,1590,6668943360,6.668943360,3.4321722984313965,0.2819421589374542,26403.312669942694,67.96332702957675
true,1600,6710886400,6.710886400,3.422595262527466,0.3560614287853241,29537.206273656993,76.03011162314783
true,1610,6752829440,6.752829440,3.4160258769989014,0.4057298004627228,29560.177093606,76.08923955788266
true,1620,6794772480,6.794772480,3.4202961921691895,0.4617384076118469,29510.95948457872,75.96255119495832
true,1630,6836715520,6.836715520,3.403881311416626,0.32865363359451294,27657.40989388189,71.19143029157736
true,1640,6878658560,6.878658560,3.3772501945495605,0.19408658146858215,29010.25263029262,74.67370899136104
true,1650,6920601600,6.920601600,3.401771306991577,0.33602985739707947,29473.40658429483,75.86588832258289
true,1660,6962544640,6.962544640,3.3216195106506348,0.24913093447685242,29516.092661333907,75.97576422526532
true,1670,7004487680,7.004487680,3.301959991455078,0.21946005523204803,29129.979294148623,74.98189086654934
true,1680,7046430720,7.046430720,3.2950689792633057,0.2738981246948242,28780.36805846864,74.08197565360781
true,1690,7088373760,7.088373760,3.359093189239502,0.18621863424777985,29542.78944239017,76.0444829532615
true,1700,7130316800,7.130316800,3.381075859069824,0.44389715790748596,29526.065517533378,76.00143481045954
true,1710,7172259840,7.172259840,3.3085429668426514,0.22313639521598816,29494.58603722235,75.92040519717413
true,1720,7214202880,7.214202880,3.3194446563720703,0.23466481268405914,29537.72775410765,76.0314539375328
true,1730,7256145920,7.256145920,3.3349692821502686,0.27347511053085327,29545.491887417385,76.05143916960677
true,1740,7298088960,7.298088960,3.3179144859313965,0.2968403697013855,27724.965865936323,71.3653224345418
true,1750,7340032000,7.340032000,3.3193411827087402,0.279721200466156,29515.984417225824,75.97548560001066
true,1760,7381975040,7.381975040,3.330265522003174,0.33553364872932434,29540.327053343957,76.03814465192357
true,1770,7423918080,7.423918080,3.385016679763794,0.3299081325531006,29550.799654397706,76.06510160308963
true,1780,7465861120,7.465861120,3.4289798736572266,0.5915061235427856,27396.37297933848,70.51950940757018
true,1790,7507804160,7.507804160,3.3930957317352295,0.3696399927139282,29515.44489226708,75.97409683824164
true,1800,7549747200,7.549747200,3.3045053482055664,0.3081967830657959,29445.98398838841,75.795301314169
true,1810,7591690240,7.591690240,3.2912845611572266,0.12091970443725586,27976.806916237765,72.01357274597312
true,1820,7633633280,7.633633280,3.279536485671997,0.17102329432964325,29559.559159436594,76.08764896724115
true,1830,7675576320,7.675576320,3.271763324737549,0.2907440960407257,29520.76631300266,75.98779441711119
true,1840,7717519360,7.717519360,3.3459057807922363,0.4962054491043091,29534.628335280915,76.02347589258228
true,1850,7759462400,7.759462400,3.3048315048217773,0.2670658528804779,29040.771123674655,74.75226498060759
true,1860,7801405440,7.801405440,3.329230546951294,0.18026664853096008,29491.729497719247,75.91305233464323
true,1870,7843348480,7.843348480,3.265385150909424,0.16880126297473907,29528.564128481114,76.00786634861853
true,1880,7885291520,7.885291520,3.2874231338500977,0.29785194993019104,29523.66336367293,75.99525155722789
true,1890,7927234560,7.927234560,3.277132511138916,0.2982121407985687,29489.182942722688,75.90649738632317
true,1900,7969177600,7.969177600,3.287269115447998,0.22574670612812042,29558.63542681408,76.0852712374806
true,1910,8011120640,8.011120640,3.241243600845337,0.21583624184131622,29534.71138655117,76.0236896703272
true,1920,8053063680,8.053063680,3.258471727371216,0.19919949769973755,29510.333628511195,75.96094021299092
true,1930,8095006720,8.095006720,3.261857748031616,0.2881253957748413,29534.228068004424,76.02244558641762
true,1940,8136949760,8.136949760,3.227975368499756,0.229086235165596,29567.813476864787,76.10889595551836
true,1950,8178892800,8.178892800,3.268486499786377,0.29570409655570984,29296.557598209034,75.4106709933619
true,1960,8220835840,8.220835840,3.3648340702056885,0.5517517924308777,29563.24470892394,76.09713573915585
true,1970,8262778880,8.262778880,3.2943649291992188,0.16361038386821747,29539.860829749683,76.03694457119875
true,1980,8304721920,8.304721920,3.242018699645996,0.1589578539133072,29547.201111408667,76.05583878985664
true,1990,8346664960,8.346664960,3.230226755142212,0.20304405689239502,29081.284010332103,74.85654699246085
true,2000,8388608000,8.388608000,3.215409755706787,0.2016572505235672,29559.16725234819,76.08664018058063
true,2010,8430551040,8.430551040,3.216762065887451,0.16301079094409943,21712.167171063953,55.88810526974919
true,2020,8472494080,8.472494080,3.210446357727051,0.2849920690059662,29539.442650677247,76.0358681592571
true,2030,8514437120,8.514437120,3.24543833732605,0.22984442114830017,29547.072260710705,76.05550712230291
true,2040,8556380160,8.556380160,3.229107141494751,0.24730996787548065,29578.189074489655,76.13560321544902
true,2050,8598323200,8.598323200,3.196810245513916,0.22112497687339783,29554.456639035994,76.07451484778439
true,2060,8640266240,8.640266240,3.2533726692199707,0.21007321774959564,29513.609563777125,75.96937261927982
true,2070,8682209280,8.682209280,3.198129415512085,0.21365535259246826,29514.239853678188,75.9709950141363
true,2080,8724152320,8.724152320,3.2018637657165527,0.24693667888641357,29545.13966423935,76.05053253113547
true,2090,8766095360,8.766095360,3.1961894035339355,0.22663360834121704,29574.5371085815,76.12620288919376
true,2100,8808038400,8.808038400,3.216867208480835,0.22973477840423584,29530.97158725404,76.01406325693608
true,2110,8849981440,8.849981440,3.1914095878601074,0.20477688312530518,29577.62890639148,76.13416131730071
true,2120,8891924480,8.891924480,3.157284736633301,0.1695794314146042,29528.519478353795,76.00775141716116
true,2130,8933867520,8.933867520,3.1697075366973877,0.16968384385108948,29514.665213131975,75.97208990870595
true,2140,8975810560,8.975810560,3.1760621070861816,0.3189622759819031,27279.147048217008,70.21776453211656
true,2150,9017753600,9.017753600,3.2047080993652344,0.14902430772781372,29551.675495257583,76.06735605727611
true,2160,9059696640,9.059696640,3.18784761428833,0.33158209919929504,29542.01875443035,76.04249916741972
true,2170,9101639680,9.101639680,3.134537696838379,0.17993119359016418,29567.993026572178,76.10935812462701
true,2180,9143582720,9.143582720,3.1528055667877197,0.13886210322380066,27046.990447873377,69.620182889674
true,2190,9185525760,9.185525760,3.181368112564087,0.2722699046134949,29541.92892209441,76.04226793490348
true,2200,9227468800,9.227468800,3.167800188064575,0.16095665097236633,29534.15490745881,76.02225726784755
true,2210,9269411840,9.269411840,3.1875061988830566,0.172182098031044,29566.422342903934,76.10531511346628
true,2220,9311354880,9.311354880,3.1765708923339844,0.34267017245292664,29554.63261364939,76.07496781443855
true,2230,9353297920,9.353297920,3.1649532318115234,0.18220412731170654,26952.707782303773,69.37749502268441
true,2240,9395240960,9.395240960,3.149498224258423,0.2763141095638275,29540.3899473938,76.03830654406684
true,2250,9437184000,9.437184000,3.107128620147705,0.21516957879066467,29556.467416162268,76.07969067951144
true,2260,9479127040,9.479127040,3.108456611633301,0.176677867770195,29538.82363943932,76.03427479619224
true,2270,9521070080,9.521070080,3.106626272201538,0.13480715453624725,29545.385239953106,76.05116465418584
true,2280,9563013120,9.563013120,3.1366279125213623,0.19383664429187775,29559.899137251676,76.08852408559156
true,2290,9604956160,9.604956160,3.1319079399108887,0.17667070031166077,27451.29136143355,70.66087181951146
true,2300,9646899200,9.646899200,3.1304681301116943,0.15143677592277527,29557.62998535862,76.08268318546983
true,2310,9688842240,9.688842240,3.0937294960021973,0.2986873686313629,27297.870575916208,70.26595974353096
true,2320,9730785280,9.730785280,3.11293363571167,0.18519914150238037,29558.06736023204,76.0838090082758
true,2330,9772728320,9.772728320,3.1082041263580322,0.1548873335123062,26551.479874402357,68.34471614910242
true,2340,9814671360,9.814671360,3.1045544147491455,0.3067314326763153,29545.17575253761,76.05062542405567
true,2350,9856614400,9.856614400,3.138592481613159,0.1949446201324463,29557.793374919624,76.08310375762709
true,2360,9898557440,9.898557440,3.1163995265960693,0.2099258005619049,29539.83367343145,76.03687466960116
true,2370,9940500480,9.940500480,3.113954544067383,0.21288412809371948,29497.911957163262,75.9289662662886
true,2380,9982443520,9.982443520,3.1283206939697266,0.1408751904964447,29455.445703390895,75.8196561986872
true,2390,10024386560,10.024386560,3.0791449546813965,0.17446637153625488,29530.155242239067,76.01196194775888
true,2400,10066329600,10.066329600,3.1083526611328125,0.1683809906244278,27711.96967867359,71.33186965775897
true,2410,10108272640,10.108272640,3.078719139099121,0.24832797050476074,29545.014028848283,76.05020913992786
true,2420,10150215680,10.150215680,3.057857036590576,0.1235743835568428,29555.484151276854,76.07715971100005
true,2430,10192158720,10.192158720,3.08717942237854,0.20782047510147095,28565.458068630203,73.52878757058593
true,2440,10234101760,10.234101760,3.0941920280456543,0.20921310782432556,29556.136171773593,76.0788380413976
true,2450,10276044800,10.276044800,3.0822367668151855,0.19422192871570587,28888.259881451108,74.35969411041047
true,2460,10317987840,10.317987840,3.074340343475342,0.18848426640033722,29572.478720508476,76.12090450472552
true,2470,10359930880,10.359930880,3.083967685699463,0.16460897028446198,29574.000602131724,76.12482189720403
true,2480,10401873920,10.401873920,3.0954079627990723,0.20882432162761688,27172.229188595364,69.94255310127818
true,2490,10443816960,10.443816960,3.0653672218322754,0.1442604809999466,29521.218223463296,75.98895765517939
true,2500,10485760000,10.485760000,3.083573818206787,0.1442117542028427,29553.11102243374,76.0710511694824
true,2510,10527703040,10.527703040,3.093430519104004,0.16959528625011444,27735.406311535855,71.39219661610703
true,2520,10569646080,10.569646080,3.0466320514678955,0.1653592437505722,26085.681212577398,67.14572921972415
true,2530,10611589120,10.611589120,3.026737928390503,0.16866420209407806,29553.32334118591,76.07159768760188
true,2540,10653532160,10.653532160,3.073725700378418,0.1448783129453659,29574.218926815876,76.12538387486543
true,2550,10695475200,10.695475200,3.0739808082580566,0.19604630768299103,21985.259205796876,56.59105658111456
true,2560,10737418240,10.737418240,3.0552337169647217,0.23170126974582672,29603.708388717518,76.2012910903047
true,2570,10779361280,10.779361280,3.088428020477295,0.323501855134964,28151.186245554174,72.46243306640636
true,2580,10821304320,10.821304320,3.0824341773986816,0.3167557716369629,29552.7129913287,76.07002661932471
true,2590,10863247360,10.863247360,3.0446712970733643,0.21116265654563904,29522.98012980761,75.99349288220074
true,2600,10905190400,10.905190400,3.042954683303833,0.12107093632221222,28865.547205602245,74.30123065032387
true,2610,10947133440,10.947133440,3.039388656616211,0.18907301127910614,29564.567438942322,76.10054050635058
true,2620,10989076480,10.989076480,3.0412392616271973,0.2900625765323639,29592.379952359537,76.17213118016177
true,2630,11031019520,11.031019520,3.0418014526367188,0.20191267132759094,29524.049662385485,75.99624590767401
true,2640,11072962560,11.072962560,3.0307252407073975,0.15568818151950836,29564.49597378971,76.10035655179917
true,2650,11114905600,11.114905600,3.066817283630371,0.1895318180322647,29536.997149549472,76.0295733281889
true,2660,11156848640,11.156848640,3.092972755432129,0.20455436408519745,29562.61155301216,76.0955059670575
true,2670,11198791680,11.198791680,3.0530970096588135,0.17079398036003113,29536.100912207545,76.02726637253046
true,2680,11240734720,11.240734720,3.0214829444885254,0.1571367084980011,27575.894738246192,70.9816065755312
true,2690,11282677760,11.282677760,3.005434989929199,0.21056929230690002,29543.782965353796,76.04704032653251
true,2700,11324620800,11.324620800,3.0012829303741455,0.17839327454566956,29549.90070613838,76.06278766940659
true,2710,11366563840,11.366563840,3.022714614868164,0.23879824578762054,29165.204485574606,75.07256211051367
true,2720,11408506880,11.408506880,3.0328280925750732,0.14707991480827332,29538.203353483903,76.03267815194663
true,2730,11450449920,11.450449920,3.0415704250335693,0.22248977422714233,29553.484232411487,76.07201182893014
true,2740,11492392960,11.492392960,3.0059478282928467,0.209186390042305,29583.99470760914,76.15054717900563
true,2750,11534336000,11.534336000,2.98260760307312,0.2137690931558609,29551.98429557103,76.06815092332009
true,2760,11576279040,11.576279040,3.0283303260803223,0.19108279049396515,29586.590595657537,76.15722911284365
true,2770,11618222080,11.618222080,2.998213768005371,0.23942385613918304,29571.35412391119,76.11800974196323
true,2780,11660165120,11.660165120,2.988363742828369,0.1802365779876709,29557.18398631902,76.08153516366811
true,2790,11702108160,11.702108160,3.0308730602264404,0.18503810465335846,29562.03854976733,76.09403103065826
true,2800,11744051200,11.744051200,3.007786989212036,0.21391019225120544,29529.201916596492,76.0095080442195
true,2810,11785994240,11.785994240,2.9970602989196777,0.13719555735588074,29569.52658671805,76.11330557815361
true,2820,11827937280,11.827937280,3.009272813796997,0.27524569630622864,29549.024509512576,76.06053229946242
