lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,mfu,n_tokens_seen,lr,max_active_gib,max_reserved_gib,num_alloc_retries,num_ooms,value_precision,is_interpolated
operand_hybrid_plain_h16,Operand hybrid + plain H16,270,5.730096817016602,6.175732612609863,1.314168930053711,35153.697221568575,90.48475721072784,1132462080.0,4.05e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,280,5.684228897094727,6.787044525146484,1.2732453346252441,35246.614747349246,90.72392465043961,1174405120.0,4.2e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,290,5.650467872619629,6.722024440765381,1.5284548997879028,35240.60508086083,90.70845591582275,1216348160.0,4.3499999999999993e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,300,5.59555721282959,6.679303169250488,1.3064922094345093,35165.23098129362,90.51444482628276,1258291200.0,4.4999999999999996e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,310,5.562587738037109,6.496578693389893,1.3371284008026123,35209.349882653376,90.62800579976386,1300234240.0,4.65e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,320,5.499433994293213,6.997365951538086,1.158600091934204,35207.5040401788,90.62325464636146,1342177280.0,4.7999999999999994e-05,129.81909656524658,148.876953125,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,330,5.4698286056518555,6.004898548126221,1.4437028169631958,35172.249051353785,90.53250916703983,1384120320.0,4.95e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,340,5.407856464385986,5.9055047035217285,1.1693198680877686,35199.95326036282,90.60381912371658,1426063360.0,5.1e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,350,5.344252109527588,6.0271687507629395,1.3116176128387451,35229.95488240572,90.68104256537536,1468006400.0,5.2499999999999995e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,360,5.35293436050415,5.982799530029297,1.6790423393249512,35197.067900334565,90.59639227754515,1509949440.0,5.399999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,370,5.277103900909424,5.805307388305664,1.307982087135315,35155.13423185863,90.48845604008241,1551892480.0,5.5499999999999994e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,380,5.287124156951904,6.057226657867432,1.1860332489013672,35205.15207407483,90.61720074311071,1593835520.0,5.6999999999999996e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,390,5.178488254547119,5.7757062911987305,0.9621919989585876,25237.172312042327,64.95986453280827,1635778560.0,5.85e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,400,5.125315189361572,5.758389949798584,1.2091865539550781,34641.62236891954,89.16668905921522,1677721600.0,5.9999999999999995e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,410,5.08513069152832,6.187186241149902,1.2680304050445557,34698.54956616072,89.3132182731579,1719664640.0,6.149999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,420,5.017446517944336,5.7314558029174805,0.9109384417533875,34658.87788861852,89.21110434505744,1761607680.0,6.299999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,430,5.0177531242370605,5.713708877563477,1.0787200927734375,34782.11672929503,89.5283181080156,1803550720.0,6.45e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,440,4.984446048736572,5.718219757080078,1.2165369987487793,34856.540015290266,89.71988182666685,1845493760.0,6.599999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,450,4.948073387145996,5.601050853729248,1.2130719423294067,34877.19937134712,89.77305850407724,1887436800.0,6.75e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,460,4.940677642822266,6.268802642822266,1.604866862297058,34927.55934600117,89.90268384763613,1929379840.0,6.9e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,470,5.026427268981934,5.50031852722168,1.6606730222702026,34958.88010961248,89.98330272744161,1971322880.0,7.049999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,480,5.07619047164917,5.787044048309326,2.3738691806793213,34965.77477154747,90.00104941870157,2013265920.0,7.199999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,490,5.0590291023254395,5.681182861328125,2.30945086479187,35020.925910630605,90.14300710236652,2055208960.0,7.35e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,500,4.984822750091553,5.582151889801025,1.5980160236358643,28296.518188537182,72.83454602401804,2097152000.0,7.5e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,510,4.867544651031494,5.713189601898193,0.9719022512435913,35041.13795304577,90.19503240539915,2139095040.0,7.649999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,520,4.801935195922852,5.16223669052124,1.048945426940918,34728.123856807106,89.38934177424944,2181038080.0,7.8e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,530,4.782804012298584,5.3382649421691895,0.8407533168792725,34896.57462857393,89.82292994249278,2222981120.0,7.95e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,540,4.720333576202393,5.17539644241333,0.8758941292762756,34898.72140713176,89.82845569801619,2264924160.0,8.1e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,550,4.77580451965332,5.348113059997559,0.6827205419540405,34966.2040748864,90.00215443500038,2306867200.0,8.25e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,560,4.709643840789795,5.149266242980957,0.6801679730415344,34939.602339306766,89.93368221797763,2348810240.0,8.4e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,570,4.688961505889893,5.651805877685547,1.0166796445846558,34934.71843049236,89.92111115609113,2390753280.0,8.549999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,580,4.642810821533203,5.023683071136475,0.8208181262016296,34968.75679431657,90.00872507240474,2432696320.0,8.699999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,590,4.582033157348633,5.150035858154297,0.8804098963737488,33794.3923363708,86.9859396685146,2474639360.0,8.849999999999998e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,600,8.123119354248047,9.216896057128906,40.66765594482422,34930.0352068814,89.909056653012,2516582400.0,8.999999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,610,7.3206787109375,8.304610252380371,40.49598693847656,35058.716852585894,90.24028006304648,2558525440.0,9.149999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,620,5.49717903137207,5.835718154907227,5.155961036682129,34911.55580440332,89.86149112281784,2600468480.0,9.3e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,630,4.993712902069092,5.220939636230469,2.106339454650879,34910.862296356805,89.85970605006099,2642411520.0,9.449999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,640,4.799320697784424,5.182751655578613,1.3517553806304932,34920.86537734617,89.88545373597229,2684354560.0,9.599999999999999e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,650,4.650539398193359,5.140139102935791,1.0689448118209839,34905.17828586142,89.84507554600854,2726297600.0,9.75e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,660,4.556453704833984,4.952946662902832,0.6534331440925598,34980.07220948418,90.0378506744069,2768240640.0,9.9e-05,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,670,4.461016654968262,4.7516021728515625,0.4983467757701874,34981.469904564416,90.04144830737258,2810183680.0,0.0001005,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,680,4.464724540710449,4.834036827087402,0.4580971300601959,34932.250571296645,89.9147589468556,2852126720.0,0.000102,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,690,4.429479122161865,4.8402509689331055,0.8273744583129883,34967.30793286629,90.00499573845349,2894069760.0,0.00010349999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,700,4.441296577453613,4.815561294555664,1.139521598815918,34914.59290958264,89.86930855729828,2936012800.0,0.00010499999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,710,4.477443695068359,5.260537147521973,1.1662698984146118,34944.94892085195,89.94744418816171,2977955840.0,0.00010649999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,720,4.361446857452393,4.660049915313721,0.5847030282020569,34967.600473269915,90.00574873030038,3019898880.0,0.00010799999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,730,4.29309606552124,4.567220211029053,0.44415387511253357,34937.73070124897,89.92886466737467,3061841920.0,0.00010949999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,740,4.325901985168457,4.660345077514648,0.7919235229492188,34941.00877867031,89.93730235851474,3103784960.0,0.00011099999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,750,4.272611141204834,4.9972734451293945,0.7801912426948547,34896.749243686485,89.8233793975235,3145728000.0,0.0001125,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,760,4.232993125915527,4.769495964050293,0.5236243605613708,34974.59067169758,90.02374133015682,3187671040.0,0.00011399999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,770,4.17281436920166,4.580466270446777,0.7082130312919617,34956.48253036061,89.9771314170633,3229614080.0,0.00011549999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,780,4.16586971282959,5.094935417175293,0.7863095998764038,34959.26335321565,89.98428918710661,3271557120.0,0.000117,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,790,4.3480000495910645,4.736593246459961,3.7795536518096924,34914.98589713443,89.87032009764881,3313500160.0,0.0001185,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,800,4.41840934753418,4.731309413909912,2.152782678604126,34934.90062892762,89.92158013040911,3355443200.0,0.00011999999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,810,4.286312580108643,4.680916786193848,0.8392575979232788,34939.56173866092,89.93357771290783,3397386240.0,0.0001215,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,820,4.217350006103516,4.6004838943481445,0.6099783182144165,34985.577668488535,90.05202159128666,3439329280.0,0.00012299999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,830,4.075164318084717,4.837984561920166,0.4331101179122925,34890.47180337138,89.80722141962327,3481272320.0,0.0001245,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,840,4.1245832443237305,4.921592712402344,0.47996383905410767,34935.59969792021,89.9233795169052,3523215360.0,0.00012599999999999997,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,850,4.123569488525391,4.902331352233887,0.5844078660011292,34946.990269070244,89.9526985685687,3565158400.0,0.00012749999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,860,4.036806583404541,4.56935977935791,0.5348616242408752,34952.01935033176,89.96564330078486,3607101440.0,0.000129,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,870,4.066665172576904,4.993373870849609,0.45887574553489685,34982.276568972666,90.04352464183808,3649044480.0,0.0001305,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,880,4.030337333679199,4.4745941162109375,0.5062186121940613,34918.10490503711,89.87834834773679,3690987520.0,0.00013199999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,890,4.046020984649658,4.558494567871094,1.0572311878204346,34977.415867709075,90.03101331562003,3732930560.0,0.0001335,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,900,4.0812668800354,4.921419620513916,1.6800899505615234,34917.69583268496,89.87729540550338,3774873600.0,0.000135,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,910,4.1310715675354,4.56197452545166,1.3540018796920776,34959.317344570896,89.98442815953504,3816816640.0,0.00013649999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,920,4.107250690460205,4.572010040283203,0.7676644921302795,34907.28411012579,89.85049588618185,3858759680.0,0.000138,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,930,3.9989168643951416,5.567413806915283,0.5280256271362305,34929.96423207749,89.9088739656019,3900702720.0,0.0001395,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,940,3.966370105743408,4.418883323669434,0.4205688238143921,34957.67731172598,89.98020675508776,3942645760.0,0.00014099999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,950,3.949204683303833,4.507944107055664,0.3518633544445038,34895.51181702526,89.82019429155012,3984588800.0,0.0001425,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,960,3.9809179306030273,4.5981526374816895,1.3079683780670166,34894.11073963703,89.81658795260635,4026531840.0,0.00014399999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,970,3.9493260383605957,4.461190223693848,0.7272073030471802,34942.848089010506,89.94203669836297,4068474880.0,0.00014549999999999999,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,980,3.9459495544433594,4.587610721588135,0.4940774440765381,34916.703030610675,89.87473995723619,4110417920.0,0.000147,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,990,3.8795557022094727,4.294534683227539,0.3128110468387604,34941.5174170766,89.93861158133734,4152360960.0,0.00014849999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1000,3.8967902660369873,5.001631736755371,0.44939783215522766,34978.54409702083,90.03391735028552,4194304000.0,0.00015,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1010,3.87748646736145,4.372758865356445,0.9215952157974243,23414.217457312745,60.267623304334606,4236247040.0,0.0001515,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1020,3.84245228767395,4.304531097412109,0.49398767948150635,35086.6474229441,90.31217266830193,4278190080.0,0.00015299999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1030,3.8895316123962402,6.877823829650879,0.41727977991104126,34919.84329803279,89.88282292880746,4320133120.0,0.0001545,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1040,3.847075939178467,4.637394905090332,0.40205880999565125,34946.62279153691,89.951752690382,4362076160.0,0.000156,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1050,3.8462512493133545,4.712133884429932,0.9249513149261475,34928.39397938406,89.90483217355857,4404019200.0,0.00015749999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1060,3.879403829574585,4.323088645935059,0.5906780362129211,34981.18164866864,90.04070634374413,4445962240.0,0.000159,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1070,3.885854959487915,4.675755500793457,0.5911893844604492,34988.82372816601,90.06037686953681,4487905280.0,0.0001605,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1080,3.854891538619995,4.353391647338867,0.5675854682922363,34965.18611715821,89.99953423669506,4529848320.0,0.000162,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1090,3.8285882472991943,4.946080684661865,0.30290812253952026,19813.40134960186,50.99921067583899,4571791360.0,0.0001635,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1100,3.764103651046753,4.4014434814453125,0.35170552134513855,35085.33437595504,90.30879291745346,4613734400.0,0.000165,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1110,3.767179012298584,4.1708221435546875,0.39850685000419617,34967.99318289371,90.00675955527109,4655677440.0,0.0001665,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1120,3.7497823238372803,4.225033760070801,0.4736019968986511,34974.01811698098,90.02226758831412,4697620480.0,0.000168,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1130,3.7437856197357178,4.252100944519043,0.5499436259269714,34896.55157984709,89.82287061563338,4739563520.0,0.00016949999999999997,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1140,3.7432756423950195,4.955169200897217,0.4678298830986023,34957.7189856061,89.98031402263635,4781506560.0,0.00017099999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1150,3.747837543487549,4.21771240234375,0.4020082950592041,34980.64087710178,90.03931441095182,4823449600.0,0.00017249999999999996,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1160,3.6615819931030273,4.644770622253418,1.008624792098999,34898.59496957799,89.82813025084393,4865392640.0,0.00017399999999999997,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1170,3.6826767921447754,4.070778846740723,0.3660582900047302,35008.68516007513,90.1114997096986,4907335680.0,0.00017549999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1180,3.6952531337738037,4.216853141784668,0.4336937367916107,34897.8748318318,89.82627663389117,4949278720.0,0.00017699999999999997,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1190,3.6699185371398926,4.3026862144470215,0.3059450089931488,34917.053551037534,89.8756421882454,4991221760.0,0.00017849999999999997,129.81909656524658,149.052734375,0,0,exported_float_payload,False
operand_hybrid_plain_h16,Operand hybrid + plain H16,1200,3.680267572402954,4.205470085144043,0.3327018916606903,34945.0245906397,89.9476389603454,5033164800.0,0.00017999999999999998,129.81909656524658,149.052734375,0,0,exported_float_payload,False
